0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
The Girl in the Park (2007),Status Released,Original Language English,Runtime 1h 49m,Budget -,Revenue -,Homepage -,Release Information,Sigourney Weaver,Kate Bosworth,Alessandro Nivola,Keri Russell,David Rasche,Elias Koteas,Full Cast & Crew,
City of joy (1992),Status Released,Original Language English,Runtime 2h 12m,"Budget $27,000,000.00","Revenue $14,683,921.00",Homepage -,Release Information,Patrick Swayze,Om Puri,Pauline Collins,Shabana Azmi,Ayesha Dharker,Art Malik,Full Cast & Crew,
Satisfaction (1988),Status Released,Original Language English,Runtime 1h 32m,Budget -,Revenue $8.00,Homepage -,Release Information,Liam Neeson,Julia Roberts,Justine Bateman,Trini Alvarado,Deborah Harry,Full Cast & Crew,,
King Solomon's Mines (2004),Status Released,Original Language English,Runtime 2h 53m,Budget -,Revenue -,Homepage -,Release Information,Patrick Swayze,Alison Doody,Roy Marsden,John Standing,Sidede Onyulo,Gavin Hood,Full Cast & Crew,
Boxcar Bertha (1972),Status Released,Original Language English,Runtime 1h 32m,"Budget $600,000.00",Revenue -,Homepage -,Release Information,Barbara Hershey,David Carradine,Barry Primus,Bernie Casey,John Carradine,Victor Argo,Full Cast & Crew,
Reclaim Your Brain (2007),Original Title Free Rainer - Dein Fernseher lügt,Status Released,Original Language German,Runtime 2h 9m,"Budget $2,500,000.00",Revenue -,Homepage http://www.freerainer.de/,Release Information,Moritz Bleibtreu,Elsa Schulz Gambard,Gregor Bloéb,Milan Peschel,Simone Hanselmann,Franziska Knuppe,Full Cast & Crew
Monster High: Friday Night Frights (2013),Status Released,Original Language English,Runtime 0h 46m,Budget -,Revenue -,Homepage -,Release Information,Laura Bailey,Ogie Banks,Cam Clarke,Debi Derryberry,Andrew Duncan,Full Cast & Crew,,
Mr. Church (2016),Status Released,Original Language English,Runtime 1h 44m,Budget -,Revenue -,Homepage -,Release Information,Eddie Murphy,Britt Robertson,Natascha McElhone,Xavier Samuel,Lucy Fry,Madison Wolfe,Full Cast & Crew,
Phantasm: Ravager (2016),Status Released,Original Language English,Runtime 1h 27m,Budget -,Revenue -,Homepage http://www.phantasm.com,Release Information,Reggie Bannister,A. Michael Baldwin,Angus Scrimm,Bill Thornbury,Kathy Lester,Full Cast & Crew,,
Return to Sender (2004),Status Released,Original Language English,Runtime 1h 49m,"Budget $7,800,000.00",Revenue -,Homepage -,Release Information,Connie Nielsen,Aidan Quinn,Kelly Preston,Tim Daly,Mark Ryan,Mark Holton,Full Cast & Crew,
Salvo (2013),Status Released,Original Language Italian,Runtime 1h 43m,Budget -,Revenue -,Homepage -,Release Information,Saleh Bakri,Sara Serraiocco,Luigi Lo Cascio,Mario Pupella,Full Cast & Crew,,,
Infestation (2009),Status Released,Original Language English,Runtime 1h 33m,Budget -,Revenue -,Homepage http://www.iconmovies.net/infestation/,Release Information,Chris Marquette,Diane Gaeta,Brooke Nevin,Jim Cody Williams,Linda Park,Ray Wise,Full Cast & Crew,
Eugenie (1970),Status Released,Original Language English,Runtime 1h 27m,Budget -,Revenue -,Homepage -,Release Information,Maria Rohm,Marie Liljedahl,Jack Taylor,Christopher Lee,Paul Muller,María Luisa Ponte,Full Cast & Crew,
In Cold Blood (1967),Status Released,Original Language English,Runtime 2h 14m,"Budget $3,500,000.00",Revenue -,Homepage -,Release Information,Robert Blake,Scott Wilson,John Forsythe,Paul Stewart,Gerald S. O'Loughlin,Jeff Corey,Full Cast & Crew,
Kissing on the Mouth (2005),Status Released,Original Language English,Runtime 1h 18m,Budget -,Revenue -,Homepage -,Release Information,Kate Winterich,Joe Swanberg,Kevin Pittman,Full Cast & Crew,,,,
The Yellow Sea (2010),Original Title 황해,Status Released,Original Language Korean,Runtime 2h 37m,Budget -,Revenue -,Homepage http://www.hwang-hae.co.kr,Release Information,Ha Jung-Woo,Kim Yun-Seok,Cho Seong-ha,Lee Cheol-min,Kwak Do-won,Im Ye-won,Full Cast & Crew
7 Below (2012),Status Released,Original Language English,Runtime 1h 30m,"Budget $6,000,000.00",Revenue -,Homepage -,Release Information,Val Kilmer,Ving Rhames,Luke Goss,Bonnie Somerville,Matt Barr,Christian Baha,Full Cast & Crew,
Sexmission (1984),Original Title Seksmisja,Status Released,Original Language Polish,Runtime 1h 57m,Budget -,Revenue -,Homepage -,Release Information,Jerzy Stuhr,Olgierd Łukaszewicz,Bozena Stryjkówna,Bogusława Pawelec,Wiesław Michnikowski,Hanna Stankówna,Full Cast & Crew
Slaughter (2009),Status Released,Original Language English,Runtime 1h 36m,Budget -,Revenue -,Homepage -,Release Information,Lucy Holt,Amy Shiels,David Sterne,Antonia Bernath,Andrei Araditz,Ingrid Bisu,Full Cast & Crew,
Propaganda (1999),Status Released,Original Language English,Runtime 2h 0m,Budget -,Revenue -,Homepage -,Release Information,Metin Akpinar,Kemal Sunal,Meltem Cumbul,Rafet El Roman,Ali Sunal,Meral Orhonsay,Full Cast & Crew,
Dragon Crusaders (2011),Status Released,Original Language English,Runtime 1h 30m,Budget -,Revenue -,Homepage -,Release Information,Nia Ann,Jason Beeston,Carys Eleri,Cecily Fay,Full Cast & Crew,,,
Becket (1964),Status Released,Original Language English,Runtime 2h 28m,Budget -,Revenue -,Homepage -,Release Information,Richard Burton,Peter O'Toole,John Gielgud,Gino Cervi,Paolo Stoppa,Donald Wolfit,Full Cast & Crew,
The Solitude of Prime Numbers (2010),Original Title La solitudine dei numeri primi,Status Released,Original Language Italian,Runtime 1h 58m,Budget -,Revenue -,Homepage http://www.repubblica.it/lasolitudinedeinumeriprimi,Release Information,Isabella Rossellini,Filippo Timi,Alba Rohrwacher,Luca Marinelli,Full Cast & Crew,,
Dracula III: Legacy (2005),Status Released,Original Language English,Runtime 1h 26m,"Budget $3,500,000.00",Revenue -,Homepage -,Release Information,Alexandra Wescourt,Jason Scott Lee,Jason London,Diane Neal,Claudiu Bleont,Serban Celea,Full Cast & Crew,
Adventures of Arsene Lupin (2004),Original Title Arsène Lupin,Status Released,Original Language English,Runtime 2h 11m,"Budget $23,000,000.00",Revenue -,Homepage -,Release Information,Romain Duris,Kristin Scott Thomas,Eva Green,Pascal Greggory,Robin Renucci,Patrick Toomey,Full Cast & Crew
Tomorrow Night (1998),Status Released,Original Language English,Runtime 1h 27m,Budget -,Revenue -,Homepage -,Release Information,Chuck Sklar,Martha Greenhouse,Rick Shapiro,Steve Carell,Jim Earl,Todd Barry,Full Cast & Crew,
Miracle Mile (1988),Status Released,Original Language English,Runtime 1h 27m,"Budget $3,000,000.00","Revenue $1,145,404.00",Homepage -,Release Information,Anthony Edwards,Mare Winningham,John Agar,Lou Hancock,Mykelti Williamson,Kelly Jo Minter,Full Cast & Crew,
Barabbas (1961),Status Released,Original Language English,Runtime 2h 17m,Budget -,Revenue -,Homepage -,Release Information,Anthony Quinn,Silvana Mangano,Arthur Kennedy,Katy Jurado,Harry Andrews,Vittorio Gassman,Full Cast & Crew,
On His Majesty's Secret Service (2009),Original Title Dai noi muk taam 009,Status Released,Original Language English,Runtime 1h 37m,Budget -,Revenue -,Homepage -,Release Information,Louis Koo,Barbie Hsu,Fan Siu-Wong,Sandra Ng,Yang Jiang,Yiwei Liu,Full Cast & Crew
Code Geass: Akito the Exiled 1: The Wyvern Arrives (2012),Original Title コードギアス 亡国のアキト 第1章「翼竜は舞い降りた」,Status Released,Original Language Japanese,Runtime 0h 51m,Budget -,Revenue -,Homepage http://codegeass.wikia.com/wiki/Code_Geass:_Akito_the_Exiled,Release Information,Miyu Irino,Maaya Sakamoto,Takehito Koyasu,Takehito Koyasu,Nao Touyama,Asami Seto,Full Cast & Crew
Çalgı Çengi (2011),Status Released,Original Language Turkish,Runtime -,Budget -,Revenue -,Homepage -,Release Information,Ahmet Kural,Murat Cemcir,Erdal Tosun,Tuna Orhan,Hazal Kaya,Bora Akkaş,Full Cast & Crew,
Men in the City 2 (2011),Original Title Männerherzen... und die ganz ganz große Liebe,Status Released,Original Language German,Runtime 1h 52m,Budget -,Revenue -,Homepage -,Release Information,Til Schweiger,Mina Tander,Fritz Karl,Pasquale Aleardi,Justus von Dohnányi,Jana Pallaske,Full Cast & Crew
My Nights Are More Beautiful Than Your Days (1989),Original Title Mes nuits sont plus belles que vos jours,Status Released,Original Language French,Runtime 1h 50m,Budget -,Revenue -,Homepage -,Release Information,Jacques Dutronc,Sophie Marceau,Valérie Lagrange,Myriam Mézières,Laure Killing,François Chaumette,Full Cast & Crew
Killer Condom (1996),Original Title Kondom des Grauens,Status Released,Original Language German,Runtime 1h 47m,Budget -,Revenue -,Homepage -,Release Information,Udo Samel,Peter Lohmeyer,Iris Berben,Marc Richter,Leonard Lansink,Evelyn Künneke,Full Cast & Crew
Detention (2010),Status Released,Original Language English,Runtime 1h 30m,"Budget $2,150,000.00",Revenue -,Homepage -,Release Information,David Carradine,Rachel Sterling,Thomas Calabro,Zelda Williams,Billy Aaron Brown,Preston Jones,Full Cast & Crew,
Frontier Hellcat (1964),Original Title Unter Geiern,Status Released,Original Language German,Runtime 1h 38m,Budget -,Revenue -,Homepage -,Release Information,Stewart Granger,Pierre Brice,Elke Sommer,Götz George,Walter Barnes,Renato Baldini,Full Cast & Crew
The Day I Was Not Born (2010),Original Title Das Lied in mir,Status Released,Original Language English,Runtime 1h 34m,Budget -,Revenue -,Homepage http://www.ufa.de/produktionen/tv_movie/das_lied_in_mir/,Release Information,Jessica Schwarz,Michael Gwisdek,Rafael Ferro,Beatriz Spelzini,Full Cast & Crew,,
Girlfight (2000),Status Released,Original Language English,Runtime 1h 50m,Budget -,Revenue -,Homepage -,Release Information,Michelle Rodriguez,Jaime Tirelli,Paul Calderon,Santiago Douglas,Ray Santiago,Víctor Sierra,Full Cast & Crew,
A Smile as Big as the Moon (2012),Status Released,Original Language English,Runtime 1h 35m,Budget -,Revenue -,Homepage -,Release Information,John Corbett,Jessy Schram,Logan Huffman,Moira Kelly,Cynthia Watros,Mike Pniewski,Full Cast & Crew,
The Domino Principle (1977),Status Released,Original Language English,Runtime 1h 40m,Budget -,Revenue -,Homepage -,Release Information,Gene Hackman,Candice Bergen,Richard Widmark,Mickey Rooney,Edward Albert,Eli Wallach,Full Cast & Crew,
Lilly the Witch The Dragon and the Magic Book (2009),Original Title Hexe Lilli - Der Drache und das magische Buch,Status Released,Original Language German,Runtime 1h 29m,"Budget $10,000,000.00",Revenue -,Homepage http://www.heksjelillydefilm.nl/,Release Information,Alina Freund,Sami Herzog,Anja Kling,Pilar Bardem,Ingo Naujoks,Yvonne Catterfeld,Full Cast & Crew
Indignation (2016),Status In Production,Original Language English,Runtime 1h 50m,Budget -,Revenue -,Homepage -,Release Information,Logan Lerman,Sarah Gadon,Tracy Letts,Ben Rosenfield,Linda Emond,Margo Kazaryan,Full Cast & Crew,
Terror Trap (2010),Status Released,Original Language English,Runtime 1h 26m,Budget -,Revenue -,Homepage -,Release Information,David James Elliott,Heather Marie Marsden,Jeff Fahey,Michael Madsen,Andrew Sensenig,Full Cast & Crew,,
Catch and Release (2006),Status Released,Original Language English,Runtime 2h 4m,"Budget $25,000,000.00","Revenue $16,158,487.00",Homepage -,Release Information,Jennifer Garner,Timothy Olyphant,Kevin Smith,Sam Jaeger,Juliette Lewis,Fiona Shaw,Full Cast & Crew,
Marley (2012),Status Released,Original Language English,Runtime 2h 24m,Budget -,Revenue -,Homepage http://www.magpictures.com/marley/,Release Information,Bob Marley,Ziggy Marley,Rita Marley,Cedella Marley,Jimmy Cliff,Chris Blackwell,Full Cast & Crew,
Süskind (2012),Status Released,Original Language Dutch,Runtime 1h 58m,Budget -,Revenue -,Homepage -,Release Information,Jeroen Spitzenberger,Nyncke Beekhuyzen,Karl Markovics,Tygo Gernandt,Katja Herbers,Nasrdin Dchar,Full Cast & Crew,
Dirty Deeds (2005),Status Released,Original Language Russian,Runtime 1h 27m,Budget -,Revenue -,Homepage -,Release Information,Milo Ventimiglia,Lacey Chabert,Zoe Saldana,Arielle Kebbel,Charles Durning,Tom Amandes,Full Cast & Crew,
Facade (1999),Status Released,Original Language English,Runtime 1h 33m,Budget -,Revenue -,Homepage -,Release Information,Eric Roberts,Angus Macfadyen,Camilla Overbye Roos,Brad Garrett,Joe Viterelli,Damian Chapa,Full Cast & Crew,
From Beginning to End (2009),Original Title Do Começo ao Fim,Status Released,Original Language Portuguese,Runtime 1h 45m,Budget -,Revenue -,Homepage http://www.docomecoaofim.com.br/,Release Information,João Gabriel Vasconcellos,Rafael Cardoso,Júlia Lemmertz,Fábio Assunção,Jean Pierre Noher,Gabriel Kaufmann,Full Cast & Crew
Shaft (1971),Status Released,Original Language English,Runtime 1h 40m,"Budget $4,000,000.00","Revenue $12,121,618.00",Homepage -,Release Information,Richard Roundtree,Moses Gunn,Charles Cioffi,Christopher St. John,Gwenn Mitchell,Lawrence Pressman,Full Cast & Crew,
Star 80 (1983),Status Released,Original Language English,Runtime 1h 43m,Budget -,"Revenue $6,472,990.00",Homepage -,Release Information,Mariel Hemingway,Eric Roberts,Cliff Robertson,Carroll Baker,Roger Rees,David Clennon,Full Cast & Crew,
Lion of the Desert (1981),Status Released,Original Language English,Runtime 2h 53m,"Budget $35,000,000.00",Revenue -,Homepage -,Release Information,Anthony Quinn,Rod Steiger,Oliver Reed,Irene Papas,Raf Vallone,John Gielgud,Full Cast & Crew,
The Adventures of Indiana Jones (2016),Status Post Production,Original Language English,Runtime 0h 20m,Budget -,Revenue -,Homepage -,Release Information,Login to Edit Cast & Crew,,,,,,,
Sleep Dealer (2008),Status Released,Original Language English,Runtime 1h 30m,"Budget $2,500,000.00","Revenue $107,559.00",Homepage http://www.sleepdealer.com/,Release Information,Leonor Varela,Jacob Vargas,Luis Fernando Peña,Full Cast & Crew,,,,
While She Was Out (2008),Status Released,Original Language English,Runtime 1h 48m,"Budget $6,000,000.00","Revenue $391,410.00",Homepage -,Release Information,Kim Basinger,Lukas Haas,Craig Sheffer,Luke Gair,Leonard Wu,Luis Chávez,Full Cast & Crew,
Tin Men (1987),Status Released,Original Language English,Runtime 1h 52m,Budget -,Revenue -,Homepage -,Release Information,Richard Dreyfuss,Danny DeVito,Barbara Hershey,John Mahoney,Full Cast & Crew,,,
The Merchant of Four Seasons (1971),Original Title Händler der vier Jahreszeiten,Status Released,Original Language German,Runtime 1h 28m,Budget -,Revenue -,Homepage -,Release Information,Hans Hirschmüller,Irm Hermann,Hanna Schygulla,Andrea Schober,Klaus Löwitsch,Kurt Raab,Full Cast & Crew
Theatre of Blood (1973),Status Released,Original Language English,Runtime 1h 44m,Budget -,Revenue -,Homepage -,Release Information,Vincent Price,Diana Rigg,Ian Hendry,Harry Andrews,Coral Browne,Robert Coote,Full Cast & Crew,
Desperation (2006),Status Released,Original Language English,Runtime 2h 11m,Budget -,Revenue -,Homepage -,Release Information,Steven Weber,Tom Skerritt,Charles Durning,Annabeth Gish,Matt Frewer,Henry Thomas,Full Cast & Crew,
Neon Genesis Evangelion: Death and Rebirth (1997),Original Title 新世紀エヴァンゲリオン 劇場版 DEATH & REBIRTH シト新生,Status Released,Original Language Japanese,Runtime 1h 41m,Budget -,Revenue -,Homepage -,Release Information,Megumi Ogata,Megumi Hayashibara,Yūko Miyamura,Kotono Mitsuishi,Fumihiko Tachiki,Yuriko Yamaguchi,Full Cast & Crew
Quest for Zhu (2011),Status Released,Original Language English,Runtime 1h 12m,Budget -,Revenue -,Homepage -,Release Information,Shannon Chan-Kent,Mariah Wilkerson,Full Cast & Crew,,,,,
Dirty Weekend (2015),Status Released,Original Language English,Runtime 1h 33m,Budget -,Revenue -,Homepage -,Release Information,Matthew Broderick,Alice Eve,Phil Burke,Gia Crovatin,Monique Candelaria,Charles Duran,Full Cast & Crew,
Kid Galahad (1962),Status Released,Original Language English,Runtime 1h 35m,Budget -,Revenue -,Homepage -,Release Information,Elvis Presley,Gig Young,Lola Albright,Joan Blackman,Charles Bronson,Robert Emhardt,Full Cast & Crew,
Om Shanti Om (2007),Status Released,Original Language Hindi,Runtime 2h 50m,"Budget $9,100,000.00","Revenue $37,707,444.00",Homepage -,Release Information,Shah Rukh Khan,Deepika Padukone,Arjun Rampal,Shreyas Talpade,Kiron Kher,Nitish Pandey,Full Cast & Crew,
Belgica (2016),Status Released,Original Language Dutch,Runtime 2h 7m,Budget -,Revenue -,Homepage http://www.belgicadefilm.be/en/,Release Information,Stef Aerts,Tom Vermeir,Dominique Van Malder,Ben Benaouisse,Boris Van Severen,Sara De Bosschere,Full Cast & Crew,
Bride of the Incredible Hulk (1978),Status Released,Original Language English,Runtime 1h 35m,Budget -,Revenue -,Homepage -,Release Information,Bill Bixby,Jack Colvin,Lou Ferrigno,Mariette Hartley,Brian Cutler,Diane Markoff,Full Cast & Crew,
The Child (2005),Original Title L'enfant,Status Released,Original Language French,Runtime 1h 35m,Budget -,"Revenue $5,507,396.00",Homepage -,Release Information,Jérémie Renier,Déborah François,Jérémie Segard,François Olivier,Stéphane Bissot,Olivier Gourmet,Full Cast & Crew
Ocean Wonderland (2003),Status Released,Original Language English,Runtime 0h 41m,Budget -,Revenue -,Homepage http://www.oceanwonderland.com/,Release Information,Geoffrey Bateman,Full Cast & Crew,,,,,,
Schoolgirl Report Part 10: Every Girl Starts Sometime... (1976),Original Title Schulmädchen-Report 10. Teil: Irgendwann fängt jede an,Status Released,Original Language German,Runtime 1h 20m,Budget -,Revenue -,Homepage -,Release Information,Eva Berthold,Alexandra Bogojevic,Astrid Boner,Reiner Brönneke,Siggi Buchner,Marianne Dupont,Full Cast & Crew
Aqua Teen Hunger Force Colon Movie Film for Theaters (2007),Status Released,Original Language English,Runtime 1h 26m,Budget -,Revenue -,Homepage -,Release Information,Dana Snyder,Carey Means,Dave Willis,Andy Merrill,Bruce Campbell,Fred Armisen,Full Cast & Crew,
